Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,UULE
"1000653","Kalgoorlie - Boulder","Kalgoorlie - Boulder,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCWELIhrJZ00qEc7h_Dfe2uZm
"1000654","Karratha","Karratha,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCWm8Q7zXFPYrEeDJeSQ49gAE
"1000658","Kwinana Town Centre","Kwinana Town Centre,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCYPBWg8fmzIqETBJ3zW18AQF
"1000662","Mandurah","Mandurah,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCS8TLAXIfjIqERPYR2ezA3_K
"1000665","Gold Coast","Gold Coast,Queensland,Australia","20037","AU","City",Active,w+CAIQIFISCbdgXStHGpFrEXCv3vNaowID
"1000676","Perth","Perth,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCT1zR9tsljIqEdBV3zW18AQD
"1000678","Port Hedland","Port Hedland,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCbELGOOGTPUrEQAReiQ49gAF
"1000679","Rockingham","Rockingham,Western Australia,Australia","20041","AU","City",Active,w+CAIQIFISCVURm9ucnDIqEfBP3zW18AQF
"1000683","Bad Tatzmannsdorf","Bad Tatzmannsdorf,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCZcIkoNrjm5HEayJqtrj7lEx
"1000684","Eisenstadt","Eisenstadt,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCQmCOuENOGxHEVp33T9jlHIF
"1000685","Grosspetersdorf","Grosspetersdorf,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCZMOTNKglG5HEZKF3Qe5SfTE
"1000686","Jennersdorf","Jennersdorf,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCfHdON_44W5HEehkyl7jdKXD
"1000687","Markt Sankt Martin","Markt Sankt Martin,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCQvCje66J2xHEVFQUDo5pDMV
"1000688","Lockenhaus","Lockenhaus,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCTU_w2OHmW5HEVPvTgQlxqsf
"1000689","Mattersburg","Mattersburg,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCTeWuT0iMmxHEW1F4XO64hxg
"1000690","Neusiedl am See","Neusiedl am See,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCUdtbv2vQmxHEet5rGxmwzvu
"1000691","Oberpullendorf","Oberpullendorf,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCaNR-DRanm5HEVU1bLE3ak4w
"1000692","Oberwart","Oberwart,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCWchAaJKjG5HER3y4-UpPplv
"1000693","Parndorf","Parndorf,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCY3WlF-fXWxHEQrBQH6bm72F
"1000694","Wimpassing an der Leitha","Wimpassing an der Leitha,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCQmLhvwMS2xHEbuyQplDiAwY
"1000695","Arnoldstein","Arnoldstein,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCVMxBSuEeXpHEcAb5i1XlwAE
"1000696","Bad Sankt Leonhard im Lavanttal","Bad Sankt Leonhard im Lavanttal,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCVeYEveDL3BHETXXyYphh4RK
"1000697","Bad Bleiberg","Bad Bleiberg,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCREdLv7fd3pHEVVGFIfSj_hH
"1000698","Feistritz an der Drau","Feistritz an der Drau,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCY0V7MwNnHBHETYr_sFHSzyh
"1000699","Frantschach","Frantschach,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCa0B_UfIIHBHEb-GMQjpGODh
"1000700","Friesach","Friesach,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCefTUtieRnBHEa1yUONzRdJD
"1000701","Klagenfurt am Worthersee","Klagenfurt am Worthersee,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCWV-jzBFc3BHESuNYYzftn5o
"1000702","Mallnitz","Mallnitz,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCV1lBWoUSndHEXw_K4NWqHYE
"1000703","Neudorfl","Neudorfl,Burgenland,Austria","20042","AT","City",Active,w+CAIQIFISCSkg5zyozG1HEY4pEzTcmqoa
"1000704","Radenthein","Radenthein,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCduDZmrIkHBHEfJk2DiS0t1s
"1000705","Treffen","Treffen,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCUfOgm8wfnBHEWQitzz1iw5d
"1000707","Villach","Villach,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCTdBKXs3g3BHEeT37wBmnkmt
"1000708","Wernberg","Wernberg,Carinthia,Austria","20043","AT","City",Active,w+CAIQIFISCY2XRtHOf3BHEbbVz9TYh9TR
"1000709","Amstetten","Amstetten,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCREubI1RSHJHEbO3KBqGiC0D
"1000710","Baden bei Wien","Baden bei Wien,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCbtsHWGAsG1HEVq0_V8_zjZv
"1000711","Bruck an der Leitha","Bruck an der Leitha,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCasDvSsvWWxHEbN6HQjlHzF4
"1000712","Ebergassing","Ebergassing,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCY9aclOsU2xHESauJKRq6xDL
"1000713","Eggenburg","Eggenburg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCY-grhoFoXJHEfvRCs6vd3rA
"1000714","Enzesfeld","Enzesfeld,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCSW-EtO_qG1HEb1UgkGxba1E
"1000715","Gablitz","Gablitz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCetKGESGCm1HEYo78MZfhYvn
"1000716","Gaming","Gaming,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCS8wqCr6FnJHEa5GjVY5JxD_
"1000717","Gars am Kamp","Gars am Kamp,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCeWCPKpBmHJHESAq5i1XlwAE
"1000718","Gerasdorf","Gerasdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCWFvLimIBG1HEfWxtis9Deju
"1000719","Gloggnitz","Gloggnitz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCXH221x72W1HEak6-xFHslxg
"1000720","Gresten","Gresten,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCas0LRRpPnJHESVp9lClb8Eg
"1000721","Gross-Enzersdorf","Gross-Enzersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCV_tKIHV_2xHETK1HU-WjAsm
"1000722","Gumpoldskirchen","Gumpoldskirchen,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCZO_j_3Tr21HEd6AKxWFuXQ1
"1000723","Guntramsdorf","Guntramsdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCafaUYwWrm1HEQqJSGCtKx6S
"1000724","Hainburg an der Donau","Hainburg an der Donau,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCb12vajg9GxHEXAj5i1XlwAE
"1000725","Hainfeld","Hainfeld,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCX8Lhyz_kW1HETNcwyi_KnRV
"1000727","Heidenreichstein","Heidenreichstein,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCalZYL2N13JHEXtull3WcZ4F
"1000728","Herzogenburg","Herzogenburg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCevFv_73f21HEU_wqs5D8cGe
"1000729","Himberg","Himberg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCZGn93uWrG1HEVmIHbM7uNtf
"1000731","Hirtenberg","Hirtenberg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCcssVDB2t21HEeAh5i1XlwAE
"1000733","Hohenberg","Hohenberg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCW-OSLWi821HEVAu5i1XlwAE
"1000734","Hollabrunn","Hollabrunn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCTHLRMtwQm1HEc4nzz2qs325
"1000735","Horn","Horn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCa_x2rLWvHJHEdMYZGcA0xzi
"1000736","Kaltenleutgeben","Kaltenleutgeben,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCUegqBRJpG1HEXxdGQNrq8_0
"1000737","Kirchberg am Wechsel","Kirchberg am Wechsel,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCX3LwHDt121HEQBSFVUSLP0I
"1000738","Klosterneuburg","Klosterneuburg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCWuXxegeD21HEfG6NUGLbyVC
"1000739","Korneuburg","Korneuburg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCT1sJbg4Dm1HEc_7z3lX80my
"1000740","Kottingbrunn","Kottingbrunn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCRnngjHftm1HET77GWJ7ywQp
"1000741","Krems an der Donau","Krems an der Donau,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCXsIeFx5hHJHERwDuLx0q7AB
"1000742","Langenzersdorf","Langenzersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCet4urJwD21HEaAr5i1XlwAE
"1000743","Lanzendorf","Lanzendorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCdF-Xlp4q21HEQ_nOR3q6Fbh
"1000744","Laxenburg","Laxenburg,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCVnraRLVrW1HES52MCPSls1m
"1000745","Leopoldsdorf","Leopoldsdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCWFD2OPzq21HEaCOsMr6rWGF
"1000746","Lilienfeld","Lilienfeld,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCSN-OJ1Ki21HERFGfv0wnchD
"1000747","Lunz am See","Lunz am See,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCdtWAkNAGHJHEY0FtLjz7C9T
"1000748","Mank","Mank,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCR9C_388bnJHEQAw5i1XlwAE
"1000749","Maria Enzersdorf","Maria Enzersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCZEKXsEUr21HEZk_Kw933vaO
"1000750","Melk","Melk,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCYf-8xJHZHJHETfJid0a_I5R
"1000751","Mistelbach","Mistelbach,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCVdPQatjI21HEdONp_ZE_Vm4
"1000752","Mitterbach am Erlaufsee","Mitterbach am Erlaufsee,Lower Austria,Austria","20044","AT","Municipality",Active,w+CAIQIFISCSuIQY4JBXJHEZQPpQPt-4jg
"1000753","Modling","Modling,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCd2EO9Cgr21HEZBu6ga1bLLQ
"1000754","Monichkirchen","Monichkirchen,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCY8_qsanfm5HEeA15i1XlwAE
"1000755","Moosbrunn","Moosbrunn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCfVUXvejUmxHEXgMaK-LJX1b
"1000757","Neulengbach","Neulengbach,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCemXymL0nG1HEUgd9GTDfCBF
"1000758","Neunkirchen","Neunkirchen,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCbFjjsxL0G1HEWx8TOdZ0JkE
"1000759","Ober-Grafendorf","Ober-Grafendorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCaGS44smeHJHEceHFSGH50a8
"1000763","Perchtoldsdorf","Perchtoldsdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCXsXYsv7pW1HEcA05i1XlwAE
"1000764","Pernitz","Pernitz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCd9TmY9bwG1HEWHe5eRyKava
"1000765","Pochlarn","Pochlarn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCaXQ3FLqZ3JHEdeBWUhch_Z_
"1000766","Poysdorf","Poysdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCZ0y1f69L21HEVFaFVQOFBcr
"1000767","Pressbaum","Pressbaum,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCR2dIaFYn21HEWw_bG-4rd3y
"1000768","Purkersdorf","Purkersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCbdfiJOioG1HEWS2iYfv0yj4
"1000769","Reichenau an der Rax","Reichenau an der Rax,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCQe_xIHY3W1HEeR7rJpb7Cmb
"1000770","Retz","Retz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCfNmPpH6V21HEVAp5i1XlwAE
"1000772","Saint Polten","Saint Polten,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCYk4cYRBh21HEeAe5i1XlwAE
"1000773","Saint Valentin","Saint Valentin,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCXGoEjwSt3NHEXDWa_rZ5q2g
"1000774","Schrems","Schrems,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCUO75PO52HJHEbMokuKtAA_E
"1000775","Schwadorf","Schwadorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCXctZuL8U2xHEfqENLBUiwuP
"1000776","Schwechat","Schwechat,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCbFbVXjTVGxHEcBA5i1XlwAE
"1000777","Seitenstetten","Seitenstetten,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCeeHyrW2NHJHEVniceSP_30G
"1000779","Stockerau","Stockerau,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCb3Gny6tEm1HESAs5i1XlwAE
"1000780","Strasshof an der Nordbahn","Strasshof an der Nordbahn,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCYV6nFCz4mxHEeLOwW8i8DiH
"1000781","Teesdorf","Teesdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCUuqmpcCtG1HEV6xZKRn76WU
"1000782","Ternitz","Ternitz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCaueu7d-2m1HEZx1HE63-8Dq
"1000784","Traiskirchen","Traiskirchen,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCQFXekeOsW1HEdAi5i1XlwAE
"1000786","Tulln","Tulln,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCUULciDlc21HEUA85i1XlwAE
"1000788","Vosendorf","Vosendorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCas-baAxqW1HEfQpAXwPkSkN
"1000790","Waidhofen an der Ybbs","Waidhofen an der Ybbs,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCSVzmJZCMHJHEfnfyj54Yosh
"1000791","Wartmannstetten","Wartmannstetten,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCRcw1u8g0W1HEZ3_Z1HEYdKh
"1000792","Wiener Neudorf","Wiener Neudorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCan2TK7lrm1HEeA05i1XlwAE
"1000793","Wiener Neustadt","Wiener Neustadt,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCU8N5bT1y21HESc41zyjGBab
"1000794","Wolkersdorf","Wolkersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCUu8tbyOG21HEdO7Ys-2teJo
"1000795","Ybbsitz","Ybbsitz,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCVPqKuCgO3JHEc5RWwunWmKA
"1000796","Ziersdorf","Ziersdorf,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCdM04O0tYW1HEaSpOYfPrpQi
"1000797","Zwettl","Zwettl,Lower Austria,Austria","20044","AT","City",Active,w+CAIQIFISCQPu2pUA5nJHEWVYPzvy3U7Z
"1000799","Alkoven","Alkoven,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCSV15mbWkXNHET64qNimRDEs
"1000801","Altheim","Altheim,Upper Austria,Austria","20045","AT","Municipality",Active,w+CAIQIFISCQPblKFJOHRHEYbxGzEcKPD1
"1000802","Altmunster","Altmunster,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCW8lF7k6_nNHEQ05nGgRa-58
"1000803","Ansfelden","Ansfelden,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCV1JyYeJlXNHEfikqaP64kmS
"1000804","Bad Ischl","Bad Ischl,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCbm_SXHrTHFHEfDdeHRUOp7X
"1000805","Braunau am Inn","Braunau am Inn,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCVfAS3CaNHRHEctOvDxnDk4p
"1000806","Burgkirchen","Burgkirchen,Upper Austria,Austria","20045","AT","Municipality",Active,w+CAIQIFISCZtH5qzoM3RHEbJMdgW72n0s
"1000807","Eferding","Eferding,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCcnnqWUmj3NHEbBF5i1XlwAE
"1000808","Eggelsberg","Eggelsberg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCXmI3yRDLHRHEXjAG5Cqr_QJ
"1000809","Enns","Enns,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCRlAu6UkunNHEZ93ochnws2m
"1000810","Esternberg","Esternberg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCX31eIkMYHRHEcPDWRhnB2sC
"1000811","Feldkirchen an der Donau","Feldkirchen an der Donau,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYmtsWCLhXNHEWT-ZAY_edH_
"1000812","Frankenburg","Frankenburg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCXtP6GBmGnRHEf1dIUinEPKY
"1000813","Frankenmarkt","Frankenmarkt,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCV3aNEcYHHRHESBa5i1XlwAE
"1000814","Gallspach","Gallspach,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCZ8uPsw0dXRHEQtawcq6PwDa
"1000815","Garsten","Garsten,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCbk9dg-GxXNHEeJVSmtiQ3vS
"1000816","Gmunden","Gmunden,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCRk3l_l9_XNHEcOelPGlOphf
"1000817","Grieskirchen","Grieskirchen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCScQSt0TdXRHEYSuONtUExNy
"1000818","Gunskirchen","Gunskirchen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCd-KVeK983NHEWQZXuZlsooD
"1000819","Gutau","Gutau,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCeFIEG0KqHNHEfMxtwouw2W5
"1000820","Hagenberg","Hagenberg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCRs3IrqfpnNHEdvZ0o3ooGa6
"1000821","Horsching","Horsching,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCU24M6T0k3NHEQBUFK-AHELY
"1000822","Kirchdorf an der Krems","Kirchdorf an der Krems,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCdewlcCb4HNHEdZLuvHG0m9m
"1000823","Kremsmunster","Kremsmunster,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCUXZJCUX6XNHEcBL5i1XlwAE
"1000824","Laakirchen","Laakirchen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYdIpkFf-XNHEdjAgEgHz-uQ
"1000825","Lenzing","Lenzing,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCdsN7y9ZAXRHEUpQGOLcaPjz
"1000826","Leonding","Leonding,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCZmuzMcbl3NHEZKjXbV74DyT
"1000827","Linz","Linz,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCU2FmfqVlXNHEcR1eVcsKVN8
"1000828","Marchtrenk","Marchtrenk,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCbt05wgek3NHEYBd5i1XlwAE
"1000829","Mauthausen","Mauthausen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCdesGeuIunNHEXkHA5zxPg-L
"1000830","Micheldorf in Oberosterreich","Micheldorf in Oberosterreich,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCUsbrAzJ33NHEdBL5i1XlwAE
"1000831","Mondsee","Mondsee,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYP10bIDpHZHEQxzqTn7_Z9N
"1000835","Niederwaldkirchen","Niederwaldkirchen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCQkTKPs-gXNHEfEgA1Nn8ZpJ
"1000836","Ohlsdorf","Ohlsdorf,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYUF1KPR_nNHEduwhd-nDrLt
"1000837","Ort","Ort,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCW8tt9n5P3RHEdPNKgN-qa-o
"1000838","Pasching","Pasching,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCbOYO2TKlnNHEZdYz4Og3700
"1000839","Perg","Perg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYvI8Bf1sXNHESBP5i1XlwAE
"1000840","Peuerbach","Peuerbach,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCRljxvLCcHRHEYNscXSnzQwH
"1000841","Pram","Pram,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCSdX73JLbXRHEVKXmSIzeKzt
"1000843","Ried im Innkreis","Ried im Innkreis,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCSfg2Qb1FHRHEfxRtTCtWsEd
"1000844","Sankt Florian","Sankt Florian,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCVcyugaVvnNHEfeX0yFCEYgz
"1000845","Scharding","Scharding,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCRFslAliXHRHETnVkPvkenjs
"1000846","Scharnstein","Scharnstein,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYdwjLj94nNHEUHXvNTga6eu
"1000847","Schwertberg","Schwertberg,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCXtFddvZr3NHEaBP5i1XlwAE
"1000848","Seewalchen am Attersee","Seewalchen am Attersee,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCTfqADvkA3RHEfS2XK7nJoPy
"1000849","Stadl-Paura","Stadl-Paura,Upper Austria,Austria","20045","AT","Municipality",Active,w+CAIQIFISCVGl1wwf93NHEQ2N-vJYAcNv
"1000850","Steyr","Steyr,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCfMsXKXhxXNHEWzqSqTQNz1Q
"1000851","Thalheim bei Wels","Thalheim bei Wels,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCW_noDyd8nNHEUiCQ3I5weI8
"1000852","Traun","Traun,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCVfN2s0ylHNHERBO5i1XlwAE
"1000853","Vocklabruck","Vocklabruck,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCQXNVhOOBnRHEWBc5i1XlwAE
"1000854","Vocklamarkt","Vocklamarkt,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCaUjRliaHHRHEXBc5i1XlwAE
"1000855","Vorchdorf","Vorchdorf,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCadWBcbv-nNHEXpGvQjGNqR9
"1000856","Waldkirchen am Wesen","Waldkirchen am Wesen,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCX_3ZruSe3RHEWBW5i1XlwAE
"1000857","Wels","Wels,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCZl9Jsqh8nNHERh-7DhPyIDp
"1000858","Wernstein am Inn","Wernstein am Inn,Upper Austria,Austria","20045","AT","City",Active,w+CAIQIFISCYu0XwS7XnRHEd04zwWwPL7O
"1000860","Anif","Anif,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCYcJNAdHkXZHEROsm0vuYQfh
"1000861","Bad Hofgastein","Bad Hofgastein,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCRuxtHpLJXdHEY77a_9aTXey
"1000862","Badgastein","Badgastein,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCSscrHbyMHdHEYzbVwiISmc6
"1000863","Bergheim","Bergheim,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCVlDL4HLmnZHEcHfauPxTTah
"1000864","Bischofshofen","Bischofshofen,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCfmbqQ4W2nZHEbBh5i1XlwAE
"1000865","Eugendorf","Eugendorf,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCb3UOeTom3ZHEdQ3b99l9ON6
"1000866","Fusch","Fusch,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCTn7PewjGndHEQOofksTZgPH
"1000867","Fuschl","Fuschl,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCS_Ch95Ro3ZHEeBf5i1XlwAE
"1000869","Grodig","Grodig,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCQU2lUFjkXZHEauFsj13shls
"1000870","Hallein","Hallein,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCQk6gqH7lHZHEYB-T4vuTnSa
"1000871","Kaprun","Kaprun,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCZPsJFxIG3dHETfbM_CnhJnn
"1000872","Lofer","Lofer,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCSv0nXwv9nZHEapmY8ZvnzxI
"1000873","Michaelbeuern","Michaelbeuern,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCRFm8y4GKXRHER89rv-PVtZT
"1000874","Oberalm","Oberalm,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCZ2mE-JFlHZHEZOVNxAnbsdD
"1000875","Pfarrwerfen","Pfarrwerfen,Salzburg,Austria","20046","AT","City",Active,w+CAIQIFISCQs0fv8rxXZHESAJnhsoRBgS
